id,name,id_pelicula,revenue,budget
468039,The Sally Lochhart Mysteries Collection,46513,0.0,0.0
37261,The Carry On Collection,5064,0.0,0.0
21624,Golmaal Collection,19670,0.0,0.0
256477,Saheb Biwi Aur Gangster Collection,75744,0.0,0.0
44976,Dhoom Series,44977,91000000.0,19500000.0
425189,Dragon Ball Z OVA Collection,38594,0.0,0.0
44976,Dhoom Series,14194,46396427.0,11000000.0
96676,Never Back Down Collection,70006,0.0,3000000.0
266672,Ted Collection,214756,217022588.0,68000000.0
213697,Sex is Zero Collection,16318,0.0,0.0
86066,Despicable Me Collection,211672,1156730962.0,74000000.0
264317,Bhoothnath Collection,264085,0.0,0.0
207447,Firestarter Collection,19792,0.0,10000000.0
47983,Killer Tomatoes! Collection,36896,0.0,0.0
97461,Lilo & Stitch Collection,21316,0.0,0.0
115822,Dracula 2000 Collection,10578,0.0,0.0
10713,Universal Soldier Collection,27847,0.0,0.0
466318,Bachelor Party Collection,14503,0.0,6000000.0
124188,Pulse Collection,14212,0.0,0.0
47391,Sleepaway Camp Collection,35626,0.0,4000000.0
3167,Ace Ventura Collection,15338,0.0,7500000.0
10713,Universal Soldier Collection,10704,0.0,0.0
96937,The Boogeyman Collection,15262,0.0,0.0
36694,Bloodsport Collection,36692,0.0,0.0
645,James Bond Collection,206647,880674609.0,245000000.0
47983,Killer Tomatoes! Collection,36779,0.0,0.0
446015,Golgo 13 Collection,17922,0.0,0.0
445049,Il medico della mutua Collection,58188,0.0,0.0
115822,Dracula 2000 Collection,10579,0.0,3500000.0
438282,Cross Collection,64325,0.0,2000000.0
174218,The Howling Collection,75623,0.0,0.0
96937,The Boogeyman Collection,14913,0.0,4500000.0
436483,Bad Kids Collection,138372,0.0,0.0
444377,Il tassinaro,60038,0.0,0.0
190435,Street Fighter Collection,33274,0.0,0.0
286023,Sharknado Collection,331446,0.0,0.0
116669,The Scorpion King Collection,297291,0.0,0.0
479319,George Carlin Comedy Collection,34509,0.0,0.0
479319,George Carlin Comedy Collection,34513,0.0,0.0
23026,Ghost in the Shell Collection,14092,0.0,0.0
123203,Hellboy (Animated) Collection,16774,0.0,0.0
148614,Kim Possible Collection,51786,0.0,0.0
179042,Anja & Viktor Collection,23289,0.0,0.0
93788,Prep & Landing Collection,26809,0.0,0.0
141748,Robot Chicken: Star Wars Collection,42979,0.0,0.0
458017,Tom and Jerry Collection,60293,0.0,0.0
397842,The Amityville Horror Collection,335753,0.0,0.0
425881,Thunder in Paradise Collection,204912,0.0,0.0
34055,Pokémon Collection,36218,0.0,0.0
48194,Ator Collection,5086,0.0,0.0
107949,Puppet Master Collection,139659,0.0,0.0
138968,The Gingerdead Man Collection,16846,0.0,0.0
138968,The Gingerdead Man Collection,110588,0.0,0.0
467577,Evil Bong Collection,231082,0.0,0.0
152544,Green Street Hooligans Collection,182873,0.0,0.0
108693,National Lampoon's Vacation Collection,296099,104384188.0,31000000.0
34055,Pokémon Collection,227679,50000000.0,0.0
34055,Pokémon Collection,39057,50673078.0,0.0
34055,Pokémon Collection,25961,42238454.0,0.0
34055,Pokémon Collection,34067,0.0,0.0
296872,See No Evil Collection,226140,0.0,0.0
292068,The Pact Collection,228358,0.0,0.0
336557,The Ouija Experiment Collection,309063,0.0,0.0
189157,Love in a... Collection,105680,0.0,0.0
261286,Bad Ass Collection,309887,0.0,5300000.0
264335,The Eye Collection,33723,0.0,0.0
209131,Man of Steel Collection,209112,873260194.0,250000000.0
294172,Tekken Collection,286548,0.0,0.0
23616,Naruto Collection,118406,17322136.0,0.0
189157,Love in a... Collection,41993,0.0,0.0
106784,Love in the City Collection,24686,9112193.0,3500000.0
458017,Tom and Jerry Collection,343977,0.0,0.0
458017,Tom and Jerry Collection,72972,0.0,0.0
458017,Tom and Jerry Collection,14787,0.0,0.0
458017,Tom and Jerry Collection,42246,0.0,0.0
458017,Tom and Jerry Collection,43956,0.0,0.0
458017,Tom and Jerry Collection,199753,0.0,0.0
297299,Bullit & Riper Collection,139374,0.0,9000000.0
221537,Creature From The Black Lagoon (Universal Series),39408,0.0,0.0
59586,The Blue Lagoon collection,115290,0.0,0.0
449530,Mystery Woman,207454,0.0,0.0
328247,Magic Mike Collection,264999,122513057.0,14800000.0
425189,Dragon Ball Z OVA Collection,65973,0.0,0.0
425164,Dragon Ball Z (Movie) Collection,303857,61768190.0,5000000.0
150967,Benvenuti al... Collection,85038,35000000.0,6000000.0
343477,Kusswechsel Filmreihe,58444,0.0,0.0
298187,Lezioni di Cioccolato Collection,22182,0.0,0.0
343477,Kusswechsel Filmreihe,56014,0.0,0.0
362554,Ex Collection,15681,0.0,10000000.0
188197,Cetto La Qualunque - Collezione,56339,0.0,0.0
294918,Paranormal Investigations Collection,18441,0.0,0.0
97768,Lake Placid Collection,336560,0.0,0.0
382113,Spiders - Collection,40039,0.0,0.0
353325,Joe Dirt Collection,335970,0.0,0.0
425189,Dragon Ball Z OVA Collection,120475,0.0,0.0
473502,NASU Collection,60843,0.0,0.0
294918,Paranormal Investigations Collection,83473,0.0,0.0
3601,I Know What You Did Last Summer Collection,3602,0.0,0.0
96661,Afro Samurai Collection,62931,0.0,0.0
341455,Tanu Weds Manu Collection,336211,0.0,0.0
8917,Hellraiser Collection,348191,0.0,0.0
256746,Vampire Boys Collection,71392,0.0,0.0
37261,The Carry On Collection,19725,0.0,0.0
220441,Art of the Devil Collection,40127,0.0,0.0
126580,One Missed Call Collection,14021,0.0,0.0
126580,One Missed Call Collection,55470,0.0,0.0
289763,Long Arm of the Law Collection,69599,0.0,0.0
350309,Bahubali Collection,256040,100000000.0,40000000.0
34055,Pokémon Collection,16808,0.0,0.0
401270,Lee Rock Collection,212996,0.0,0.0
439596,Lavalantula Collection,294562,0.0,0.0
370374,Sharktopus Collection,344147,0.0,6000000.0
363066,Erotic Ghost Story Collection,60898,0.0,0.0
8647,The Skulls Collection,8460,0.0,3800000.0
8647,The Skulls Collection,10594,0.0,0.0
196753,Ghost in the Shell: Arise,212168,0.0,0.0
196753,Ghost in the Shell: Arise,240341,0.0,0.0
196753,Ghost in the Shell: Arise,279254,0.0,0.0
212123,Tiny Times Collection,209049,79.0,0.0
212123,Tiny Times Collection,211711,47.0,0.0
212123,Tiny Times Collection,270842,0.0,0.0
251858,Brancaleone Collection,49321,0.0,0.0
41658,Fantozzi Collection,41669,0.0,0.0
41658,Fantozzi Collection,41668,0.0,0.0
41658,Fantozzi Collection,41665,0.0,0.0
41658,Fantozzi Collection,37770,0.0,0.0
41658,Fantozzi Collection,41664,0.0,0.0
41083,Scuola di ladri - Collezione,38315,0.0,0.0
41083,Scuola di ladri - Collezione,38313,0.0,0.0
376567,I pompieri - Collezione,38310,0.0,0.0
41658,Fantozzi Collection,26285,0.0,0.0
150954,My Friends Collection,24161,0.0,0.0
464374,Ur kärlekens språk,220436,0.0,0.0
356688,Batman Unlimited Collection,342917,0.0,0.0
466463,Descendants Collection,277217,0.0,0.0
224026,Monster High Collection,192911,0.0,0.0
106768,Tarzan (Animation) Collection,15657,0.0,0.0
34055,Pokémon Collection,47292,0.0,0.0
479319,George Carlin Comedy Collection,25161,0.0,0.0
143302,Mobile Suit Gundam Collection,39229,0.0,0.0
143302,Mobile Suit Gundam Collection,39230,0.0,0.0
192974,White Crane Chronicles,25423,0.0,0.0
258506,Short Peace,252520,0.0,0.0
109608,Van Helsing Collection,7092,0.0,0.0
123203,Hellboy (Animated) Collection,154207,0.0,0.0
94035,Anne of Green Gables Collection,25180,0.0,1100000.0
319644,Black Scorpion Collection,29055,0.0,0.0
319644,Black Scorpion Collection,27010,0.0,0.0
319644,Black Scorpion Collection,29054,0.0,0.0
322650,Detonator Collection,20435,0.0,0.0
216395,Parent Trap Collection,51881,0.0,0.0
279244,Family Guy Presents Collection,278604,0.0,0.0
107546,Puff Collection,20183,0.0,0.0
105075,The Shadow Collection,105073,0.0,0.0
123203,Hellboy (Animated) Collection,13204,0.0,0.0
354066,The Nancy Drew Collection (Bonita Granville),23280,0.0,0.0
357173,Sinister Collection,283445,52882018.0,10000000.0
211860,Mountain Family Robinson Collection,52485,0.0,0.0
253537,Spud Collection,200580,0.0,0.0
132877,Painted Skin Collection,124471,0.0,0.0
464125,Dragon Nest Collection,257932,0.0,40000000.0
55428,Curious George Collection,23903,0.0,0.0
106498,Dungeons & Dragons Collection,135858,0.0,12000000.0
361007,Calcutta Trilogy,45940,0.0,0.0
212166,Puella Magi Madoka Magica: The Movie,152042,0.0,0.0
463394,Always: Sunset on Third Street Collection,13430,33053559.0,0.0
370411,Attack on Titan Collection,295830,0.0,0.0
263101,Sailor Moon Collection,30575,0.0,0.0
263101,Sailor Moon Collection,37100,0.0,0.0
263101,Sailor Moon Collection,28460,0.0,0.0
93446,The Adventures of Erast Fandorin,94052,0.0,0.0
93446,The Adventures of Erast Fandorin,53129,0.0,0.0
94050,Lucky Luke (Animation) Collection,52761,0.0,0.0
393328,Library Wars Collection,193502,0.0,0.0
69788,Sharpe Collection,75634,0.0,0.0
427397,The Angrez Collection,115873,300000.0,50000.0
85817,Arthur and the Invisibles Collection,42949,0.0,70200000.0
108669,Get Smart Collection,33787,0.0,0.0
285249,Hard Time Collection,41241,0.0,0.0
124881,Street Kings Collection,58625,0.0,0.0
389978,"Hard Revenge, Milly Collection",76940,0.0,0.0
389978,"Hard Revenge, Milly Collection",20044,0.0,0.0
97456,The Hunchback of Notre Dame Collection,12448,0.0,0.0
426761,Hentai Kamen Collection,204342,0.0,0.0
114488,Moskva-Kassiopeya Collection,20947,0.0,0.0
363092,Mythica Collection,347096,0.0,0.0
134635,Santa Baby Collection,26847,0.0,0.0
421566,Totò Collection,60061,0.0,0.0
190435,Street Fighter Collection,17433,0.0,0.0
448758,Burnout Collection,284279,0.0,4000000.0
390774,The Krays Collection,356216,0.0,2500000.0
267308,Hot Wheels: AcceleRacers - Collection,72720,0.0,0.0
34055,Pokémon Collection,150213,44057737.0,0.0
34055,Pokémon Collection,50087,0.0,0.0
358930,Contracted Collection,345468,0.0,0.0
34055,Pokémon Collection,303903,0.0,24720400.0
34055,Pokémon Collection,350499,0.0,150000000.0
374663,Mrs. Miracle Collection,50506,0.0,0.0
134635,Santa Baby Collection,42673,0.0,0.0
9518,The Transporter Collection,287948,72629670.0,25000000.0
115840,Would I Lie to You? Collection,86868,40924982.0,25496629.0
115840,Would I Lie to You? Collection,31359,42700000.0,12560000.0
32153,Fallen Collection,50126,0.0,0.0
295274,The Crossing Collection,264264,0.0,40000000.0
87252,Halloweentown Collection,34204,0.0,0.0
134633,Snow Collection,51836,0.0,0.0
263106,Twitches Collection,46169,0.0,0.0
437608,Papa ou Maman Collection,319341,0.0,0.0
221622,12 Rounds Collection,351901,0.0,0.0
123289,Unoffical Ghosthouse Series,60190,0.0,0.0
479692,Robert,356149,0.0,0.0
413946,Gamma One Collection,28538,0.0,0.0
370411,Attack on Titan Collection,340382,0.0,0.0
212166,Puella Magi Madoka Magica: The Movie,212162,12947880.0,0.0
212166,Puella Magi Madoka Magica: The Movie,152044,0.0,0.0
59009,08/15 Collection,19430,0.0,0.0
88574,Scanners Collection,30921,0.0,0.0
344555,"F*ck You, Goethe Collection",329263,83027924.0,0.0
141282,The Brave Little Toaster Collection,20378,0.0,0.0
47630,The Falcon Series,43551,0.0,0.0
97156,Varg Veum Collection,55612,0.0,0.0
168186,Witchboard Collection,40251,168180.0,0.0
330075,Little Witch Academia Collection,182131,0.0,480000.0
147669,Das Sams Collection,10645,0.0,0.0
456,Sissi Collection,459,0.0,0.0
456,Sissi Collection,457,0.0,0.0
349889,Robot Jox Collection,40487,0.0,0.0
349889,Robot Jox Collection,38237,0.0,0.0
76291,Simon Brenner Collection,277967,0.0,0.0
185103,Hotel Transylvania Collection,159824,473226958.0,80000000.0
25542,An American Girl Collection,204582,0.0,0.0
327598,"To Sir, with Love Collection",86040,0.0,0.0
91799,Tremors Collection,339530,0.0,0.0
468552,Wonder Woman Collection,297762,820580447.0,149000000.0
312977,Iron Sky Collection,302349,0.0,18000000.0
306031,Pitch Perfect Collection,353616,0.0,0.0
320064,El pico - Colección,99760,930349.0,0.0
338313,Argo Collection,338312,0.0,0.0
164072,Baby Burlesks,156389,0.0,0.0
164072,Baby Burlesks,156388,0.0,0.0
141448,Fuga de cerebros - Collection,80105,0.0,0.0
118657,Annika Bengtzon Collection,93230,0.0,0.0
37261,The Carry On Collection,32105,0.0,0.0
215452,Kokowääh Filmreihe,170759,0.0,0.0
386491,The Adventures of Mickey Matson Collection,191975,0.0,0.0
437584,The Falls Collection,158848,0.0,0.0
421566,Totò Collection,60193,0.0,0.0
188202,"Pane, amore e… - Collezione",56287,0.0,0.0
386162,LEGO DC Comics Super Heroes Collection,353595,0.0,0.0
393564,McHale's Navy Collection,54297,0.0,0.0
47391,Sleepaway Camp Collection,70553,0.0,0.0
157671,The Decline of Western Civilization Collection,44848,0.0,0.0
476054,The Hitcher (1986) Collection,20381,0.0,0.0
436982,SPL Collection,331576,0.0,0.0
473847,The War of Flower Collection,38015,0.0,0.0
437439,Phobia Collection,39111,0.0,0.0
281882,Public Enemy Series,32213,0.0,0.0
192541,The Twins Effect Collection,10257,0.0,0.0
385719,The Underdog Knight Collection,33338,0.0,0.0
385719,The Underdog Knight Collection,73897,0.0,0.0
305360,Lucky Luke (Terence Hill) Collection,11175,0.0,0.0
192174,Crows Collection,253451,0.0,0.0
107462,Osobennosti Natsionalnoy ... - Collection,56549,0.0,0.0
324703,Overheard Collection,24889,0.0,0.0
404302,Cold War Collection,137409,0.0,0.0
324703,Overheard Collection,74639,0.0,8000000.0
324703,Overheard Collection,262137,0.0,0.0
185627,Umizaru Collection,162006,0.0,0.0
206072,Running Out Of Time Collection,45303,0.0,0.0
201260,Trilogy Marseillaise,200645,0.0,0.0
334414,Ostwind Filmreihe,233639,0.0,0.0
177062,Blondie Collection,3936,0.0,0.0
385709,Tales From The Dark Collection,222832,0.0,0.0
41437,Paranormal Activity Collection,146301,78096553.0,10000000.0
108170,The Blind Dead Collection,28071,0.0,0.0
374930,Snow Queen Collection,292014,0.0,0.0
2704,The Bible Collection,2734,0.0,15000000.0
53043,The Magick Lantern Cycle,44296,0.0,0.0
88735,K-9 Collection,47354,0.0,0.0
43063,Half Past Dead Collection,13721,0.0,1500000.0
117693,Balto Collection,34942,0.0,0.0
201545,Chinese Boxer Collection,62762,0.0,0.0
24717,Johan Falk GSI Collection,135659,0.0,0.0
319850,Department Q series,254201,0.0,0.0
442195,All Hallow's Eve Collection,231001,0.0,0.0
456734,The Prostitute Trilogy,60278,0.0,0.0
97768,Lake Placid Collection,17038,0.0,0.0
97768,Lake Placid Collection,44037,0.0,2500000.0
97768,Lake Placid Collection,135309,0.0,0.0
471435,Wolf Warriors Collection,335462,80000000.0,12000000.0
227140,Black Emanuelle Collection,45233,0.0,0.0
334486,Detective K Collection,64931,0.0,0.0
36694,Bloodsport Collection,36693,0.0,0.0
416491,Major Korenev Trilogy,41955,340312.0,5000000.0
120447,Naval Cadets Collection,63536,0.0,0.0
120417,The Elusive Revengers Collection,41979,0.0,0.0
69788,Sharpe Collection,74405,0.0,0.0
69788,Sharpe Collection,75133,0.0,0.0
69788,Sharpe Collection,75134,0.0,0.0
1575,Rocky Collection,312221,173567581.0,37000000.0
10517,Le Gendarme de St. Tropez Collection,4728,0.0,0.0
10517,Le Gendarme de St. Tropez Collection,11913,0.0,0.0
10517,Le Gendarme de St. Tropez Collection,4727,0.0,0.0
10517,Le Gendarme de St. Tropez Collection,10516,0.0,0.0
69788,Sharpe Collection,75140,0.0,0.0
188202,"Pane, amore e… - Collezione",57991,0.0,0.0
441461,Regalo di Natale - Collezione,45990,0.0,0.0
421566,Totò Collection,75532,0.0,0.0
69788,Sharpe Collection,75142,0.0,0.0
421566,Totò Collection,71995,0.0,0.0
421566,Totò Collection,62034,0.0,0.0
215293,The Under-Gifted Collection,60175,0.0,0.0
415699,Devasuram Collection,237672,0.0,0.0
69788,Sharpe Collection,75143,0.0,0.0
105764,The Tall Blond Man Collection,10939,0.0,0.0
198921,Алиса в стране чудес (Коллекция),84774,0.0,0.0
120447,Naval Cadets Collection,63537,0.0,0.0
120447,Naval Cadets Collection,63538,0.0,0.0
120417,The Elusive Revengers Collection,65591,0.0,0.0
120417,The Elusive Revengers Collection,65594,0.0,0.0
195071,Adventures of Mowgli,59803,0.0,0.0
122776,Kvartet I Collection,253192,5279982.0,3000000.0
115164,Hornblower Collection,19493,0.0,0.0
122776,Kvartet I Collection,83456,17808683.0,0.0
105995,Anaconda Collection,19543,0.0,0.0
264914,Eye of the Dolphin Collection,44951,0.0,2500000.0
128123,Dark Rising Collection,79722,0.0,0.0
46082,Ma and Pa Kettle Collection,51411,0.0,0.0
201548,The One-Armed Swordsman Collection,48300,0.0,0.0
380170,Flying Guillotine Collection,66160,0.0,0.0
380170,Flying Guillotine Collection,62071,0.0,0.0
155408,Young And Dangerous Collection,48943,0.0,0.0
69788,Sharpe Collection,108794,0.0,0.0
131989,Recep İvedik Serisi,31060,5330000.0,500000.0
131989,Recep İvedik Serisi,31061,0.0,0.0
131989,Recep İvedik Serisi,32926,0.0,0.0
131989,Recep İvedik Serisi,257343,149521495.0,0.0
360344,Tarzan (Gordon Scott series),76084,0.0,0.0
112537,Sällskapsresorna,24647,0.0,0.0
343297,My Little Pony: Equestria Girls Collection,292177,0.0,0.0
343297,My Little Pony: Equestria Girls Collection,349158,0.0,0.0
371950,Dark Woods Collection,336884,0.0,0.0
324371,The Riffs Trilogy,69152,0.0,0.0
295852,Extralarge Collection,213755,0.0,0.0
253537,Spud Collection,317953,0.0,0.0
264481,Mega Shark Collection,246594,0.0,0.0
129453,Eating Out Series,71744,0.0,0.0
416942,Madeline,216983,0.0,0.0
331841,Babysitting,331836,0.0,0.0
23240,The Garden of Sinners,23150,0.0,0.0
23240,The Garden of Sinners,23151,0.0,0.0
23240,The Garden of Sinners,23153,0.0,0.0
23240,The Garden of Sinners,23166,0.0,0.0
23240,The Garden of Sinners,23167,0.0,0.0
102008,Another Gay Movie Collection,15706,0.0,0.0
312882,Pierino - Serie ufficiale,103122,0.0,0.0
9046,A Chinese Ghost Story Collection,9048,0.0,0.0
400412,Northpole,299579,0.0,0.0
413935,Wizards of Waverly Place Collection,26736,0.0,0.0
242587,Rudolph the Red-Nosed Reindeer Collection,30059,0.0,0.0
196753,Ghost in the Shell: Arise,334376,101203.0,0.0
352789,Zoolander Collection,329833,55969000.0,50000000.0
24717,Johan Falk GSI Collection,24712,0.0,0.0
24717,Johan Falk GSI Collection,24713,0.0,0.0
315944,Wallander (Rolf Lassgård),267048,0.0,0.0
94032,The Lion King Collection,359983,0.0,0.0
192175,Fight Back to School Collection,47647,0.0,0.0
415931,The Bowery Boys,89645,0.0,0.0
385386,Parasyte Collection,282069,0.0,0.0
385386,Parasyte Collection,282070,0.0,0.0
148324,Uuno Turhapuro,36771,0.0,0.0
148324,Uuno Turhapuro,55254,0.0,0.0
148324,Uuno Turhapuro,62900,0.0,0.0
148324,Uuno Turhapuro,55776,0.0,0.0
148324,Uuno Turhapuro,62898,0.0,0.0
148324,Uuno Turhapuro,62896,0.0,0.0
148324,Uuno Turhapuro,62897,0.0,0.0
148324,Uuno Turhapuro,62894,0.0,0.0
148324,Uuno Turhapuro,55558,0.0,0.0
148324,Uuno Turhapuro,36767,0.0,0.0
148324,Uuno Turhapuro,36766,0.0,0.0
148324,Uuno Turhapuro,36765,0.0,0.0
421566,Totò Collection,58074,0.0,0.0
421566,Totò Collection,56068,0.0,0.0
421566,Totò Collection,66177,0.0,0.0
185667,The Complete Monterey Pop Festival,26028,0.0,0.0
473971,Daddy's Home Collection,274167,242786137.0,50000000.0
364344,"Murder, She Baked Collection",328848,0.0,0.0
364344,"Murder, She Baked Collection",361751,0.0,0.0
451539,The Bridge,366630,0.0,0.0
77816,Kung Fu Panda Collection,140300,521170825.0,145000000.0
154752,Legend of the Galactic Heroes Collection,154738,0.0,0.0
124934,Alligator Collection,40800,0.0,0.0
224011,Dick Tracy 1940s Collection,70702,0.0,0.0
242587,Rudolph the Red-Nosed Reindeer Collection,40246,0.0,0.0
397598,Arabian Nights,254736,0.0,0.0
23616,Naruto Collection,347201,0.0,0.0
23616,Naruto Collection,317442,0.0,0.0
98448,Thou Shalt Laugh Collection,98440,0.0,0.0
98448,Thou Shalt Laugh Collection,98438,0.0,0.0
98448,Thou Shalt Laugh Collection,98439,0.0,0.0
140059,We Were Here,140054,0.0,0.0
140059,We Were Here,129745,0.0,0.0
385863,F.C. De Kampioenen Collectie,201386,7471304.0,3849796.0
415931,The Bowery Boys,89145,0.0,0.0
245321,K3 Collectie,35639,0.0,0.0
183680,OSS 117 The Original Saga,111480,0.0,0.0
425280,Slime City Collection,27548,0.0,50000.0
425880,The Cheetah Girls Collection,27621,0.0,0.0
382402,Assassination Classroom Collection,349176,0.0,0.0
369004,Borsalino Collection,60181,0.0,0.0
12087,Herbie Collection,32643,0.0,0.0
158365,Why We Fight,159849,0.0,0.0
297142,White Collar Hooligan Collection,115547,0.0,1000000.0
187734,La Classe Américaine & Cie,135307,0.0,0.0
216435,All for ...,72054,0.0,0.0
311102,Klassefesten (Samling),89877,0.0,1000000.0
294172,Tekken Collection,79516,0.0,0.0
140760,Final Fantasy Collection,13274,0.0,0.0
23616,Naruto Collection,16907,0.0,0.0
415931,The Bowery Boys,193439,0.0,0.0
65249,Tarzan (Johnny Weissmuller series),55873,0.0,0.0
203029,Witchcraft Collection,46695,0.0,0.0
203029,Witchcraft Collection,84951,0.0,80000.0
48655,Deathstalker Collection,47360,0.0,0.0
48655,Deathstalker Collection,47363,0.0,0.0
351230,Dream a Little Dream Collection,28920,0.0,0.0
93287,Seventh Company Collection,56589,0.0,0.0
376650,Ride Along Collection,323675,124827316.0,40000000.0
334996,Son of Batman Collection,366924,0.0,3500000.0
337957,ABCD Collection,157293,222000.0,0.0
293981,Flowers in the Attic Collection,333658,0.0,0.0
374384,Stepford Collection,137533,0.0,0.0
444485,Death Note Relight,68555,0.0,0.0
219363,Prostokvashino Collection,77294,0.0,0.0
443996,Ghost in the Shell: Stand Alone Complex,18874,0.0,3200000.0
107467,Самый лучший фильм - Коллекция,62738,0.0,0.0
285564,Jarhead Collection,378385,0.0,0.0
290973,"Crouching Tiger, Hidden Dragon Collection",263341,0.0,20000000.0
386534,... Has Fallen Collection,267860,205754447.0,60000000.0
59235,Jesse Stone Collection,361263,0.0,0.0
37261,The Carry On Collection,24569,0.0,0.0
37261,The Carry On Collection,17276,0.0,0.0
37261,The Carry On Collection,24571,0.0,0.0
37261,The Carry On Collection,19297,0.0,0.0
37261,The Carry On Collection,19252,0.0,0.0
476065,What the Bleep! Collection,24654,138913.0,0.0
461755,Napapiirin sankarit,366249,0.0,1730000.0
37261,The Carry On Collection,24570,0.0,0.0
20725,Raaz Collection,20731,0.0,0.0
37261,The Carry On Collection,19293,0.0,0.0
70068,Ip Man Collection,365222,156844753.0,36000000.0
377491,Les Profs,182219,0.0,12000000.0
402380,Pitbull - Kolekcja,382155,0.0,0.0
402380,Pitbull - Kolekcja,74919,0.0,0.0
309259,Naked Collection,127329,0.0,0.0
312744,Madicken,27598,0.0,0.0
153629,Flower & Snake Collection,41472,0.0,0.0
362722,Fimfárum (kolekce),61320,0.0,0.0
362722,Fimfárum (kolekce),61313,0.0,0.0
187089,Emil i Lönneberga,11946,0.0,0.0
401655,Welcome Collection,20294,36500000.0,0.0
264317,Bhoothnath Collection,15974,0.0,0.0
21624,Golmaal Collection,14546,0.0,0.0
467457,Race Gurram collection,262227,0.0,0.0
256433,Dabangg Collection,44425,0.0,9370000.0
21624,Golmaal Collection,44978,0.0,10000000.0
228335,Rakht Charitra,49028,0.0,390000.0
298778,1920 Collection,158519,0.0,0.0
257071,All Stars Collectie,2764,0.0,0.0
66761,Open Season Collection,382517,0.0,0.0
53043,The Magick Lantern Cycle,46780,0.0,0.0
9088,The Little Polar Bear Collection,9084,0.0,0.0
286951,Singham Collection,285803,0.0,0.0
388180,Ocho apellidos - Colección,348537,0.0,4500000.0
100415,Thumbs! Collection,14962,0.0,0.0
100415,Thumbs! Collection,26743,0.0,0.0
427113,Little Bear,33371,0.0,0.0
256548,Father of Four Collection,19812,0.0,0.0
415931,The Bowery Boys,193460,0.0,0.0
415931,The Bowery Boys,186775,0.0,0.0
401261,Hate Story Collection,361131,0.0,0.0
257071,All Stars Collectie,76784,0.0,0.0
133676,Knerten Collection,33407,0.0,0.0
336557,The Ouija Experiment Collection,363844,0.0,0.0
380160,Die Kirche bleibt im Dorf Collection,367596,0.0,0.0
37261,The Carry On Collection,26329,0.0,0.0
245198,Feluda Collection,165432,0.0,0.0
224026,Monster High Collection,382581,0.0,0.0
397842,The Amityville Horror Collection,216016,0.0,20000.0
415931,The Bowery Boys,186268,0.0,0.0
415931,The Bowery Boys,166904,0.0,0.0
177062,Blondie Collection,3938,0.0,0.0
263866,Nuke 'Em High Collection,136585,0.0,0.0
263866,Nuke 'Em High Collection,207680,0.0,0.0
53043,The Magick Lantern Cycle,42606,0.0,0.0
429409,Force Collection,75745,0.0,0.0
179244,Pee-wee's Collection,347689,0.0,0.0
279836,Herr Lehmann Filmreihe,63065,0.0,0.0
389767,My Big Fat Greek Wedding Collection,302688,88923251.0,18000000.0
478628,Sherlock Holmes (1939 series),33419,0.0,0.0
395433,Lone Wolf film series,85231,0.0,0.0
122776,Kvartet I Collection,376716,4314688.0,0.0
466894,Teen Titans Collection,379291,0.0,0.0
415931,The Bowery Boys,182950,0.0,0.0
219691,I Spit on Your Grave Collection,357096,0.0,0.0
415931,The Bowery Boys,193459,0.0,0.0
395433,Lone Wolf film series,85232,0.0,0.0
415931,The Bowery Boys,185289,0.0,0.0
415931,The Bowery Boys,184328,0.0,0.0
415931,The Bowery Boys,185273,0.0,0.0
415931,The Bowery Boys,187516,0.0,0.0
415931,The Bowery Boys,156603,0.0,0.0
415931,The Bowery Boys,180819,0.0,0.0
415931,The Bowery Boys,252916,0.0,0.0
415931,The Bowery Boys,115706,0.0,0.0
415931,The Bowery Boys,192371,0.0,0.0
415931,The Bowery Boys,116160,0.0,0.0
415931,The Bowery Boys,107966,0.0,0.0
415931,The Bowery Boys,174195,0.0,0.0
415931,The Bowery Boys,116190,0.0,0.0
415931,The Bowery Boys,70313,0.0,0.0
415931,The Bowery Boys,144852,0.0,0.0
415931,The Bowery Boys,193435,0.0,0.0
415931,The Bowery Boys,178569,0.0,0.0
415931,The Bowery Boys,177234,0.0,0.0
415931,The Bowery Boys,230182,0.0,0.0
401261,Hate Story Collection,109907,0.0,0.0
401261,Hate Story Collection,282346,0.0,0.0
469613,Los Leguineche - Colección,116312,1622164.0,0.0
393379,The Huntsman Collection,290595,164602163.0,115000000.0
400700,Neighbors Collection,325133,108758521.0,35000000.0
33381,The Whistler collection,29487,0.0,0.0
33381,The Whistler collection,29490,0.0,0.0
33381,The Whistler collection,29829,0.0,0.0
385250,Black Magic Collection,52854,0.0,0.0
140126,Vabank (Collection),56078,0.0,0.0
23240,The Garden of Sinners,23154,0.0,0.0
23240,The Garden of Sinners,212156,0.0,0.0
177062,Blondie Collection,3941,0.0,0.0
265709,00 Schneider Filmreihe,1652,0.0,0.0
232403,Otto Collection,9657,0.0,0.0
232403,Otto Collection,9252,0.0,0.0
232403,Otto Collection,9379,0.0,0.0
97462,Macross Frontier Collection,60964,0.0,0.0
23240,The Garden of Sinners,47747,0.0,0.0
393328,Library Wars Collection,363354,0.0,0.0
117354,Shin Chan Collection,89458,0.0,0.0
474013,Kolpaçino Serisi,50025,0.0,2000000.0
176097,Barbershop Collection,326423,55030051.0,20000000.0
137697,Finding Nemo Collection,127380,1028570889.0,200000000.0
