department,gender,id,job,name,id_pelicula
Directing,2.0,62863.0,Director,Jorma Taccone,341012
Directing,2.0,146225.0,Director,Silvio Narizzano,198652
Directing,2.0,133793.0,Director,George Mihalka,37237
Directing,2.0,562695.0,Director,Jeffrey Schwarz,324314
Directing,2.0,72319.0,Director,Cédric Anger,298459
Directing,0.0,236470.0,Director,Koki Mitani,114030
Directing,0.0,1220300.0,Director,David Kerr,398854
Directing,0.0,1511099.0,Director,Donna Robinson,356366
Directing,1.0,84515.0,Director,Katherine Brooks,356366
Directing,0.0,1091980.0,Director,Tomasz Wasilewski,377158
Directing,2.0,149265.0,Director,Pietro Marcello,350904
Directing,1.0,19937.0,Director,Valérie Donzelli,330294
Directing,0.0,1525307.0,Director,Andrea Marini,364831
Directing,0.0,1362808.0,Director,Paul Goodwin,291863
Directing,0.0,1623455.0,Director,Lisandra Rivera,398830
Directing,0.0,1624775.0,Director,Manolo Sarmiento,398830
Directing,0.0,1621466.0,Director,Edward Evers-Swindell,309879
Directing,0.0,1630756.0,Director,Holly L. De Ruyter,400791
Directing,0.0,1041549.0,Director,Justin Thomas Ostensen,107315
Directing,2.0,96369.0,Director,Carlos Saura,91950
Directing,0.0,47935.0,Director,Richard Curson Smith,169782
Directing,2.0,32082.0,Director,Andrzej Żuławski,98927
Directing,1.0,110115.0,Director,Inessa Kovalevskaya,33108
Directing,0.0,1040896.0,Director,Aaron Kaufman,353433
Directing,2.0,67589.0,Director,Alastair Fothergill,192040
Directing,0.0,499017.0,Director,Martha Holmes,220903
Directing,0.0,1261814.0,Director,Simon Blakeney,220903
Directing,0.0,1261815.0,Director,Stephen Lyle,220903
Directing,0.0,1581517.0,Director,Giles Badger,384130
Directing,0.0,1581519.0,Director,Rosie Thomas,384130
Directing,0.0,89296.0,Director,John Gordillo,370260
Directing,2.0,40054.0,Director,Andrew L. Stone,280004
Directing,2.0,6737.0,Director,Jay Roach,347123
Directing,2.0,968069.0,Director,Jason Banker,121572
Directing,2.0,40054.0,Director,Andrew L. Stone,43608
Directing,2.0,40054.0,Director,Andrew L. Stone,29477
Directing,2.0,115128.0,Director,Bo Burnham,400608
Directing,0.0,1057655.0,Director,Christopher Storer,400608
Directing,0.0,1386745.0,Director,James Crump,356329
Directing,0.0,227918.0,Director,Giacomo Ciarrapico,58522
Directing,0.0,227919.0,Director,Mattia Torre,58522
Directing,0.0,210768.0,Director,Luca Vendruscolo,58522
Directing,2.0,2127.0,Director,James Wan,259693
Directing,2.0,1058272.0,Director,John G. Adolfi,248741
Directing,2.0,1199016.0,Director,Aleksey Uchitel,55608
Directing,2.0,106715.0,Director,Steven Lovy,30656
Directing,0.0,106716.0,Director,Robert Lovy,30656
Directing,0.0,1014914.0,Director,Eros Puglielli,89587
Directing,2.0,82491.0,Director,Lew Landers,312623
Directing,0.0,1094821.0,Director,Matthew Ogens,326255
Directing,0.0,1631351.0,Director,Robert Erickson,400948
Directing,0.0,1072571.0,Director,Xu Haofeng,377823
Directing,0.0,1561682.0,Director,Josh Kriegman,376261
Directing,0.0,1561683.0,Director,Elyse Steinberg,376261
Directing,0.0,99436.0,Director,Chang Cheh,109088
Directing,0.0,1743496.0,Director,Tong Kai,66756
Directing,0.0,1188271.0,Director,Christopher Roosevelt,205891
Directing,2.0,36693.0,Director,Richard Eyre,364902
Directing,2.0,40054.0,Director,Andrew L. Stone,218351
Directing,2.0,42060.0,Director,Sidney Franklin,241374
Directing,2.0,89602.0,Director,Roscoe 'Fatty' Arbuckle,134475
Directing,0.0,99436.0,Director,Chang Cheh,65192
Directing,2.0,14281.0,Director,Alan Crosland,122331
Directing,2.0,229236.0,Director,Jean-Loup Hubert,375356
Directing,2.0,64856.0,Director,Michael Jai White,391757
Directing,2.0,1611981.0,Director,Mark Elijah Rosenberg,328429
Directing,2.0,19093.0,Director,George Marshall,30665
Directing,2.0,550045.0,Director,Jeff Zimbalist,245913
Directing,0.0,550046.0,Director,Michael Zimbalist,245913
Directing,2.0,29504.0,Director,Basil Dearden,82819
Directing,0.0,121588.0,Director,Eric Lavaine,75198
Directing,0.0,113873.0,Director,Onur Ünlü,51334
Directing,0.0,95501.0,Director,Yasujirō Ozu,94659
Directing,0.0,95501.0,Director,Yasujirō Ozu,117472
Directing,2.0,238433.0,Director,Andrzej Munk,117767
Directing,2.0,15663.0,Director,Joseph Sargent,44688
Directing,2.0,238433.0,Director,Andrzej Munk,132133
Directing,2.0,58614.0,Director,SABU,105136
Directing,1.0,1457094.0,Director,Yael Melamede,329750
Directing,0.0,1614855.0,Director,Francesco Cinquemani,395883
Directing,0.0,562691.0,Director,P.J. Pettiette,84228
Directing,0.0,1359976.0,Director,Evgeny Afineevsky,270650
Directing,0.0,1265647.0,Director,Orelsan,366564
Directing,0.0,1141556.0,Director,James Solomon,356332
Directing,2.0,26436.0,Director,Helmut Käutner,157515
Directing,2.0,106381.0,Director,Norman J. Warren,103578
Directing,1.0,33806.0,Director,Michele Lupo,230471
Directing,1.0,33806.0,Director,Michele Lupo,150912
Directing,1.0,33806.0,Director,Michele Lupo,281238
Directing,1.0,33806.0,Director,Michele Lupo,145244
Directing,1.0,33806.0,Director,Michele Lupo,87335
Directing,1.0,33806.0,Director,Michele Lupo,205557
Directing,1.0,33806.0,Director,Michele Lupo,61581
Directing,0.0,1610404.0,Director,Sean Nalaboff,389427
Directing,0.0,1046507.0,Director,Demofilo Fidani,144341
Directing,0.0,1046507.0,Director,Demofilo Fidani,147575
Directing,0.0,1046507.0,Director,Demofilo Fidani,150224
Directing,2.0,116805.0,Director,Paul Feig,43074
Directing,2.0,548474.0,Director,Wong Jing,52947
Directing,0.0,586480.0,Director,Billy Chung,52947
Directing,0.0,592318.0,Director,Stephen Cone,339739
Directing,0.0,8965.0,Director,Roland Joffé,61294
Directing,0.0,94049.0,Director,Dennis Law,30942
Directing,0.0,1537054.0,Director,Bryce Olson,32003
Directing,2.0,97555.0,Director,Roel Reiné,353610
Directing,0.0,1488889.0,Director,David Green,350566
Directing,0.0,1490054.0,Director,Joerg Steineck,206657
Directing,0.0,1354894.0,Director,Chiang Chin-Lin,287703
Directing,0.0,1347201.0,Director,Lee Do-Yoon,284152
Directing,2.0,10367.0,Director,John Waters,25625
Directing,2.0,20133.0,Director,Tod Williams,168098
Directing,0.0,1297488.0,Director,Allan Ungar,356334
Directing,2.0,98132.0,Director,Jim Wynorski,28529
Directing,2.0,544960.0,Director,Michel Khleifi,300210
Directing,0.0,932736.0,Director,Eyal Sivan,300210
Directing,2.0,125543.0,Director,Michael Lindsay-Hogg,131172
Directing,2.0,1005696.0,Director,Mani Haghighi,377150
Directing,0.0,1040479.0,Director,M. David Melvin,244839
Directing,0.0,1201130.0,Director,Eddie Mullins,216521
Directing,0.0,1202696.0,Director,Vlatka Vorkapić,170898
Directing,0.0,106577.0,Director,Junichi Sato,25079
Directing,0.0,121517.0,Director,Linda Wendel,80699
Directing,2.0,34262.0,Director,Bertrand Blier,130638
Directing,0.0,1341360.0,Director,Andy Palmer,363889
Directing,0.0,1374146.0,Director,Jeremy Benson,355598
Directing,0.0,1422671.0,Director,Hector Hernández Vicens,323372
Directing,0.0,1103662.0,Director,A. Todd Smith,370687
Directing,0.0,5872.0,Director,Joshua Marston,373476
Directing,2.0,70575.0,Director,Gotham Chopra,300761
Directing,0.0,126126.0,Director,George More O'Ferrall,41312
Directing,0.0,1012105.0,Director,Mikel Rueda,258755
Directing,2.0,49208.0,Director,E.A. Dupont,28775
Directing,0.0,1371122.0,Director,Frank Gladstone,217057
Directing,1.0,1161214.0,Director,Eva Husson,327040
Directing,2.0,29648.0,Director,Dan Curtis,34202
Directing,0.0,53943.0,Director,Ignacio F. Iquino,401895
Directing,2.0,92062.0,Director,Daniel Zirilli,397003
Directing,0.0,110783.0,Director,Lauri Törhönen,138705
Directing,0.0,110783.0,Director,Lauri Törhönen,150208
Directing,0.0,110783.0,Director,Lauri Törhönen,61123
Directing,0.0,110783.0,Director,Lauri Törhönen,80256
Directing,0.0,126507.0,Director,Nikolaj Steen,41454
Directing,2.0,57778.0,Director,Quincy Jones III,381080
Directing,0.0,1294627.0,Director,Yoo Ha,297721
Directing,2.0,76325.0,Director,Daniel Alfredson,359790
Directing,2.0,35325.0,Director,Eric Till,51806
Directing,0.0,91569.0,Director,Simon Pummell,343724
Directing,2.0,183065.0,Director,Adam Green,392961
Directing,0.0,1039756.0,Director,Peter Manus,35429
Directing,0.0,32176.0,Director,Franklin Adreon,73307
Directing,2.0,83189.0,Director,Paolo Virzì,380225
Directing,0.0,1263771.0,Director,Mauricio Chernovetzky,229154
Directing,0.0,1263772.0,Director,Mark Devendorf,229154
Directing,0.0,1000741.0,Director,Maciej Pieprzyca,226437
Directing,2.0,72197.0,Director,Ferzan Ozpetek,258322
Directing,0.0,1424222.0,Director,Steve Yu,324181
Directing,0.0,27436.0,Director,Costa-Gavras,63398
Directing,0.0,27436.0,Director,Costa-Gavras,4948
Directing,0.0,144209.0,Director,Krsto Papić,51444
Directing,0.0,131096.0,Director,Dennis Dimster,31453
Directing,2.0,31764.0,Director,Edward L. Cahn,52199
Directing,0.0,106744.0,Director,Damian Klaus,30667
Directing,2.0,133518.0,Director,Masahiro Shinoda,133563
Directing,2.0,940810.0,Director,Joaquim Pinto,213373
Directing,0.0,545427.0,Director,Nicolas Klotz,169357
Directing,2.0,12160.0,Director,Satyajit Ray,206789
Directing,0.0,1175813.0,Director,Fire Lee Ka-Wing,345735
Directing,0.0,1180690.0,Director,Joshua Caldwell,397517
Directing,0.0,96691.0,Director,Rodrigo Sorogoyen,185738
Directing,2.0,126714.0,Director,Arvin Chen,168814
Directing,0.0,144299.0,Director,Hobart Henley,266279
Directing,0.0,1243539.0,Director,Michael Selditch,40946
Directing,0.0,35968.0,Director,Pierre-François Martin-Laval,55424
Directing,0.0,1028543.0,Director,Yilmaz Arslan,175331
Directing,0.0,57633.0,Director,Rawson Marshall Thurber,302699
Directing,2.0,133423.0,Director,Prakash Jha,72152
Directing,2.0,12160.0,Director,Satyajit Ray,94798
Directing,2.0,133423.0,Director,Prakash Jha,139582
Directing,0.0,1192755.0,Director,Shashant Shah,14751
Directing,2.0,147709.0,Director,Habib Faisal,53284
Directing,0.0,85445.0,Director,Rohan Sippy,63006
Directing,0.0,1302040.0,Director,Snježana Tribuson,379275
Directing,0.0,1474775.0,Director,Britta Sjogren,305309
Directing,2.0,140617.0,Director,Ezra Edelman,377462
Directing,0.0,1627401.0,Director,Melanie Aitkenhead,399747
Directing,2.0,31764.0,Director,Edward L. Cahn,89662
Directing,2.0,76021.0,Director,Griff Furst,216546
Directing,2.0,100234.0,Director,Todor Chapkanov,86971
Directing,2.0,114379.0,Director,Abhishek Chaubey,398535
Directing,0.0,1306626.0,Director,Robert Cooley,202244
Directing,0.0,1306624.0,Director,Sean Bardin,202244
Directing,0.0,34799.0,Director,Harry L. Fraser,68078
Directing,2.0,13953.0,Director,Edward F. Cline,266541
Directing,0.0,1451958.0,Director,Eric Dionysius,50125
Directing,0.0,1451960.0,Director,Eric Mistler,50125
Directing,2.0,5696.0,Director,Bruce Beresford,400174
Directing,0.0,65193.0,Director,Thomas L. Carter,400174
Directing,2.0,13015.0,Director,Phillip Noyce,400174
Directing,2.0,16214.0,Director,Mario Van Peebles,400174
Directing,0.0,1197567.0,Director,Andrew Horn,324421
Directing,0.0,136164.0,Director,Kenneth Bi,34216
Directing,2.0,114337.0,Director,George Fitzmaurice,39048
Directing,2.0,26724.0,Director,Eric Tsang,57880
Directing,0.0,1026359.0,Director,Chung Shu-Kai,57880
Directing,2.0,29808.0,Director,Robert Florey,115893
Directing,2.0,1127069.0,Director,Slavko Vorkapich,115893
Directing,0.0,587490.0,Director,Wilson Chin,101024
Directing,0.0,1026359.0,Director,Chung Shu-Kai,101024
Directing,2.0,11426.0,Director,Ben Sharpsteen,66834
Directing,2.0,11434.0,Director,Wilfred Jackson,67572
Directing,0.0,1194699.0,Director,Joe Begos,210910
Directing,0.0,1164789.0,Director,Tony Leung Siu-Hung,30948
Directing,2.0,94045.0,Director,Bill Corcoran,24921
Directing,2.0,21305.0,Director,Lloyd Bacon,94811
Directing,2.0,124294.0,Director,Josh Fox,376263
Directing,2.0,42309.0,Director,Tibor Takács,35891
Directing,0.0,937320.0,Director,José Ramón Novoa,95700
Directing,0.0,550954.0,Director,Jason Benjamin,376237
Directing,2.0,71788.0,Director,Tim Whelan,175171
Directing,2.0,1058272.0,Director,John G. Adolfi,178927
Directing,2.0,16957.0,Director,Fenton Bailey,103668
Directing,2.0,16958.0,Director,Randy Barbato,103668
Directing,0.0,1238017.0,Director,Kirk Browning,285953
Directing,2.0,93475.0,Director,Michael Tuchner,84831
Directing,0.0,1464827.0,Director,Maya Newell,334670
Directing,0.0,1453023.0,Director,Kei Morikawa,335430
Directing,2.0,69759.0,Director,Apichatpong Weerasethakul,57458
Directing,0.0,1211856.0,Director,Michael Grandage,267192
Directing,0.0,62116.0,Director,Bille Woodruff,110490
Directing,0.0,1334905.0,Director,Marco Antonio Cury,278935
Directing,2.0,69719.0,Director,Bruno Barreto,183855
Directing,0.0,140598.0,Director,Roberto Girault,48502
Directing,2.0,70281.0,Director,Francisco Ramalho Jr.,199883
Directing,0.0,12386.0,Director,Nelson Pereira dos Santos,146905
Directing,0.0,558071.0,Director,Rosane Svartman,50489
Directing,0.0,938835.0,Director,Marina Zenovich,377210
Directing,2.0,37451.0,Director,Jean-Jacques Beineix,70461
Directing,0.0,1499624.0,Director,Raam Reddy,355786
Directing,2.0,245248.0,Director,Jack Lee,68309
Directing,0.0,1134793.0,Director,Genji Nakamura,267977
Directing,0.0,106964.0,Director,Pat Williams,400605
Directing,0.0,1081141.0,Director,Archibald Flancranstin,46548
Directing,1.0,14392.0,Director,Kathryn Bigelow,70859
Directing,2.0,18357.0,Director,Peter Hewitt,70859
Directing,2.0,18500.0,Director,Phil Joanou,70859
Directing,0.0,33054.0,Director,Keith Gordon,70859
Directing,2.0,137932.0,Director,Ben Bolt,76474
Directing,0.0,1211416.0,Director,Ribhu Dasgupta,377213
Directing,2.0,25598.0,Director,Paul Greengrass,324668
Directing,2.0,185995.0,Director,Michael Walker,278348
Directing,0.0,1357800.0,Director,Larry Savadove,289207
Directing,0.0,230437.0,Director,Raj Kumar Gupta,192097
Directing,0.0,142630.0,Director,Aatish Kapadia,53283
Directing,0.0,116143.0,Director,Dibakar Banerjee,35687
Directing,0.0,230433.0,Director,Vinay Shukla,54142
Directing,0.0,1082436.0,Director,Ashim Ahluwalia,126318
Directing,0.0,116143.0,Director,Dibakar Banerjee,15975
Directing,0.0,230438.0,Director,Subhash Kapoor,56897
Directing,0.0,545084.0,Director,Tigmanshu Dhulia,172817
Directing,0.0,85530.0,Director,R. Balki,323426
Directing,0.0,52773.0,Director,Amole Gupte,68256
Directing,0.0,1015085.0,Director,Mandeep Kumar,85043
Directing,0.0,1185282.0,Director,Dirk Simon,202984
Directing,0.0,139245.0,Director,Jan Prusinovsky,324820
Directing,0.0,1209148.0,Director,Greg Kohs,337965
Directing,2.0,79656.0,Director,John Schultz,360606
Directing,2.0,25645.0,Director,Hirokazu Koreeda,92691
Directing,2.0,138867.0,Director,William Fruet,98106
Directing,2.0,138867.0,Director,William Fruet,71503
Directing,2.0,29078.0,Director,Rod Hardy,61689
Directing,2.0,151721.0,Director,Ron Joy,79192
Directing,2.0,40187.0,Director,David Lowell Rich,238124
Directing,2.0,37775.0,Director,Raoul Lévy,197864
Directing,0.0,1288836.0,Director,Beth Harrington,253337
Directing,0.0,1172380.0,Director,Danny Roew,384450
Directing,2.0,93016.0,Director,Scott Heming,263945
Directing,1.0,78488.0,Director,Cathy Malkasian,263945
Directing,0.0,124996.0,Director,Kazuo Ikehiro,40741
Directing,2.0,31074.0,Director,Kinji Fukasaku,90351
Directing,0.0,61087.0,Director,Mennan Yapo,10458
Directing,2.0,82461.0,Director,Seijun Suzuki,60971
Directing,0.0,1496470.0,Director,Rachel Tunnard,390592
Directing,2.0,990.0,Director,Frank Harper,131737
Directing,0.0,106999.0,Director,Antony Balch,30787
Directing,0.0,96411.0,Director,Claude Whatham,14685
Directing,0.0,968998.0,Director,Jeta Amata,312113
Directing,2.0,5656.0,Director,Noah Baumbach,355254
Directing,2.0,122582.0,Director,Jake Paltrow,355254
Directing,2.0,85670.0,Director,Anurag Kashyap,393562
Directing,0.0,131664.0,Director,Wayne Blair,352179
Directing,0.0,1742106.0,Director,Matt D'Avella,392553
Directing,0.0,1461483.0,Director,Alex Berry,338063
Directing,2.0,11343.0,Director,David Yates,258489
Directing,2.0,53120.0,Director,James DeMonaco,316727
Directing,0.0,1061773.0,Director,Jake Szymanski,316023
Directing,2.0,229962.0,Director,Mike Thurmeier,278154
Directing,0.0,87059.0,Director,Galen T. Chu,278154
Directing,2.0,1302082.0,Director,David F. Sandberg,345911
Directing,2.0,592493.0,Director,David Lowery,294272
Directing,2.0,130791.0,Director,John Lyde,388191
Directing,0.0,1296088.0,Director,Kim Suk-Yoon,328716
Directing,2.0,109439.0,Director,Kieran Darcy-Smith,333386
Directing,2.0,52325.0,Director,Allan A. Goldstein,254575
Directing,0.0,1397599.0,Director,Nick Wernham,243752
Directing,0.0,1049372.0,Director,Bill Jones,367197
Directing,2.0,10707.0,Director,Terry Jones,367197
Directing,2.0,1049375.0,Director,Ben Timlett,367197
Directing,0.0,92936.0,Director,Jonathan Hock,177869
Directing,0.0,61985.0,Director,Olivier Baroux,369776
Directing,0.0,309745.0,Director,Buddy Cooper,40451
Directing,2.0,11419.0,Director,Robert Kurtzman,89904
Directing,0.0,19069.0,Director,Claude Chabrol,55035
Directing,2.0,18834.0,Director,Giuseppe Colizzi,12529
Directing,0.0,56721.0,Director,Italo Zingarelli,9031
Directing,2.0,229575.0,Director,Maurizio Ponzi,259634
Directing,2.0,67924.0,Director,Steno,46572
Directing,2.0,126809.0,Director,Lee Joon-ik,315439
Directing,0.0,1507747.0,Director,Charles Maxwell,302161
Directing,0.0,1617.0,Director,James Schamus,340611
Directing,0.0,79683.0,Director,Andrew Neel,337874
Directing,0.0,1388532.0,Director,Nick Szostakiwskyj,267852
Directing,2.0,147040.0,Director,Nicolas Cuche,53010
Directing,2.0,1203347.0,Director,Huh Jung,214209
Directing,0.0,154865.0,Director,Sian Heder,353571
Directing,2.0,15915.0,Director,Sergio Rubini,369228
Directing,2.0,229571.0,Director,Massimiliano Bruno,367999
Directing,0.0,1029414.0,Director,Vincenzo Marra,356758
Directing,2.0,72191.0,Director,Pupi Avati,371942
Directing,0.0,228745.0,Director,Claudio Caligari,359156
Directing,0.0,1044765.0,Director,Stefano Chiantini,359152
Directing,2.0,56635.0,Director,Steve Barker,343173
Directing,0.0,114004.0,Director,Noah Buschel,390512
Directing,2.0,63120.0,Director,William Boyd,27123
Directing,0.0,1532332.0,Director,Cosima Spender,332741
Directing,2.0,30058.0,Director,Steven C. Miller,359412
Directing,0.0,126750.0,Director,Serge Bromberg,319352
Directing,0.0,935013.0,Director,Eric Lange,319352
Directing,0.0,236058.0,Director,Ali F. Mostafa,317214
Directing,2.0,92554.0,Director,Harry Winer,33201
Directing,0.0,1118322.0,Director,Tim Mahoney,309882
Directing,2.0,23946.0,Director,Roger Young,58430
Directing,2.0,1140790.0,Director,Choi Jin-sung,230722
Directing,0.0,1118348.0,Director,Mickey Keating,369032
Directing,2.0,152183.0,Director,Justin Hardy,27243
Directing,2.0,16802.0,Director,Achim Bornhak,346641
Directing,0.0,1185804.0,Director,Anucha Boonyawatana,324794
Directing,0.0,1229085.0,Director,Mandie Fletcher,372411
Directing,1.0,153841.0,Director,Kate Robbins,53335
Directing,0.0,1327256.0,Director,Shin Jae-Young,273645
Directing,0.0,8012.0,Director,Alan Barillaro,399106
Directing,0.0,1066135.0,Director,Dom Rotheroe,49341
Directing,0.0,1319255.0,Director,Mary Dore,269705
Directing,0.0,1424432.0,Director,Johanna Schwartz,324322
Directing,0.0,92936.0,Director,Jonathan Hock,330068
Directing,0.0,1193293.0,Director,Tommy Haines,209645
Directing,0.0,1179828.0,Director,Pamela Romanowsky,274504
Directing,2.0,71203.0,Director,Andrés Wood,196324
Directing,0.0,1470842.0,Director,Kathleen Behun,341957
Directing,0.0,1026374.0,Director,Leonide Moguy,101206
Directing,2.0,97573.0,Director,Lee Sholem,31265
Directing,0.0,121283.0,Director,William A. O'Connor,34875
Directing,2.0,82491.0,Director,Lew Landers,395476
Directing,2.0,144384.0,Director,Derwin Abrahams,357529
Directing,2.0,19093.0,Director,George Marshall,94176
Directing,0.0,935853.0,Director,John Roecker,360283
Directing,0.0,1628601.0,Director,Jake L. Reid,400121
Directing,2.0,2631.0,Director,Mario Andreacchio,49237
Directing,0.0,1169157.0,Director,Timothy Woodward Jr.,398265
Directing,2.0,32175.0,Director,William Witney,52593
Directing,2.0,70864.0,Director,Robert Hamer,35007
Directing,2.0,89749.0,Director,George B. Seitz,120885
Directing,2.0,14643.0,Director,William A. Wellman,130134
Directing,0.0,123552.0,Director,Yi'nan Diao,17342
Directing,2.0,32175.0,Director,William Witney,193284
Directing,0.0,1167732.0,Director,Filip Maciejewicz,184710
Directing,0.0,1167732.0,Director,Filip Maciejewicz,380372
Directing,2.0,240167.0,Director,Sun Chung,83876
Directing,0.0,108128.0,Director,Malcolm Leo,102814
Directing,2.0,592323.0,Director,Richard C. Kahn,94544
Directing,2.0,29808.0,Director,Robert Florey,174150
Directing,2.0,94218.0,Director,Roy Del Ruth,262260
Directing,2.0,1291305.0,Director,Chiu Keng Guan,254664
Directing,0.0,1319244.0,Director,Ligy J. Pullappally,137308
Directing,0.0,1138171.0,Director,Harish Saluja,156967
Directing,2.0,584146.0,Director,Markus Imhoof,156954
Directing,0.0,545380.0,Director,Eric Saperston,66780
Directing,2.0,39743.0,Director,Henry Levin,137826
Directing,2.0,102964.0,Director,Raphael Nussbaum,262829
Directing,2.0,112391.0,Director,Veljko Bulajić,108063
Directing,2.0,125071.0,Director,Miguel M. Delgado,41294
Directing,2.0,125071.0,Director,Miguel M. Delgado,45192
Directing,2.0,67075.0,Director,Sion Sono,70193
Directing,2.0,67075.0,Director,Sion Sono,66062
Directing,0.0,1123478.0,Director,O.H. Krill,211222
Directing,0.0,83736.0,Director,Chen Chi-Hwa,266874
Directing,2.0,661870.0,Director,Armando Bo,402877
Directing,2.0,74565.0,Director,Jack Kinney,24678
Directing,0.0,94126.0,Director,Lara Shapiro,24678
Directing,2.0,115754.0,Director,Les Clark,24678
Directing,0.0,115755.0,Director,Mark Henn,24678
Directing,2.0,935705.0,Director,Michael Dudok de Wit,337703
Directing,0.0,1046090.0,Director,Koji Fukada,228941
Directing,0.0,1046090.0,Director,Koji Fukada,81633
Directing,0.0,97652.0,Director,José Ramón Larraz,110412
Directing,0.0,474199.0,Director,Alex Ranarivelo,394047
Directing,0.0,1362644.0,Director,Pete Middleton,378441
Directing,0.0,1362645.0,Director,James Spinney,378441
Directing,2.0,965.0,Director,Fernando Fernán Gómez,120121
Directing,0.0,543989.0,Director,Lee Savage,189696
Directing,0.0,109453.0,Director,Ward Kimball,196319
Directing,2.0,204608.0,Director,Jeffrey G. Hunt,400411
Directing,0.0,1140442.0,Director,Roger Ross Williams,376233
Directing,1.0,48583.0,Director,Anne Fontaine,364051
Directing,0.0,583763.0,Director,Shemi Zarhin,349441
Directing,0.0,1551553.0,Director,Thorsten Schütte,373479
Directing,0.0,25236.0,Director,Johnnie To,373922
Directing,2.0,96369.0,Director,Carlos Saura,359641
Directing,0.0,1382224.0,Director,Ido Haar,357799
Directing,0.0,14227.0,Director,Jules Dassin,119637
Directing,2.0,150975.0,Director,Hong Sang-soo,354275
Directing,2.0,24501.0,Director,Pierre Richard,62675
Directing,0.0,1517303.0,Director,Heber Cannon,384845
Directing,0.0,1324367.0,Director,Ian SBF,394499
Directing,2.0,125071.0,Director,Miguel M. Delgado,41004
Directing,2.0,974634.0,Director,Roberto Gavaldón,145481
Directing,2.0,125071.0,Director,Miguel M. Delgado,82776
Directing,2.0,125071.0,Director,Miguel M. Delgado,41298
Directing,2.0,125071.0,Director,Miguel M. Delgado,45191
Directing,2.0,125543.0,Director,Michael Lindsay-Hogg,18944
Directing,2.0,142272.0,Director,Henry Joost,328387
Directing,2.0,142276.0,Director,Ariel Schulman,328387
Directing,0.0,101233.0,Director,Michael Winnick,389425
Directing,0.0,1004704.0,Director,Michael Parkhurst,95322
Directing,2.0,146964.0,Director,Kenneth Anger,46784
Directing,2.0,146964.0,Director,Kenneth Anger,46781
Directing,0.0,1385608.0,Director,B. S. Johnson,272720
Directing,0.0,1385608.0,Director,B. S. Johnson,303497
Directing,0.0,1385608.0,Director,B. S. Johnson,303484
Directing,0.0,1385608.0,Director,B. S. Johnson,356862
Directing,0.0,1245816.0,Director,Michael Bakewell,356864
Directing,0.0,1385608.0,Director,B. S. Johnson,356864
Directing,1.0,997694.0,Director,Germaine Dulac,118014
Directing,0.0,141797.0,Director,Hiroki Yamaguchi,49037
Directing,2.0,190.0,Director,Clint Eastwood,363676
Directing,2.0,95901.0,Director,Bruno Dumont,371865
Directing,0.0,935359.0,Director,Eugène Green,377287
Directing,0.0,1515361.0,Director,Philippe Lesage,361571
Directing,2.0,557984.0,Director,Kirill Serebrennikov,392817
Directing,2.0,143593.0,Director,Xavier Dolan,338189
Directing,0.0,1534002.0,Director,Tobias Nölle,378813
Directing,2.0,30689.0,Director,Greydon Clark,118430
Directing,2.0,30689.0,Director,Greydon Clark,101293
Directing,2.0,30689.0,Director,Greydon Clark,31128
Directing,2.0,30689.0,Director,Greydon Clark,76681
Directing,2.0,30689.0,Director,Greydon Clark,150273
Directing,2.0,30689.0,Director,Greydon Clark,22020
Directing,2.0,30689.0,Director,Greydon Clark,96129
Directing,0.0,1196552.0,Director,Jonathan Williams,275603
Directing,0.0,83069.0,Director,Jamie Marshall,385031
Directing,2.0,933735.0,Director,Roberto Santucci,154441
Directing,2.0,141886.0,Director,Adam Sherman,93091
Directing,2.0,5602.0,Director,David Lynch,44510
Directing,0.0,1561054.0,Director,Ali Abbas Zafar,376812
Directing,0.0,53943.0,Director,Ignacio F. Iquino,342213
Directing,2.0,73150.0,Director,Paul Wendkos,148615
Directing,0.0,1175796.0,Director,Jean Pierre Lefebvre,389180
Directing,0.0,1461114.0,Director,Grigorij Richters,262542
Directing,0.0,108304.0,Director,Thomas Borch Nielsen,16909
Directing,0.0,1135994.0,Director,Martin Prakkat,372297
Directing,0.0,357113.0,Director,Hilton Lacerda,126043
Directing,0.0,1180859.0,Director,Lírio Ferreira,126043
Directing,1.0,947010.0,Director,Christine Swanson,405621
Directing,2.0,5029.0,Director,Robert Siodmak,103396
Directing,0.0,544479.0,Director,Josef Mach,130957
Directing,0.0,262211.0,Director,Paul Todisco,54893
Directing,0.0,1023724.0,Director,Braden King,98644
Directing,0.0,230542.0,Director,Ivan Sen,393834
Directing,0.0,64575.0,Director,Laurent Tirard,366514
Directing,0.0,238400.0,Director,Ivan Calbérac,63989
Directing,0.0,1278071.0,Director,Andrew Renzi,328901
Directing,2.0,57082.0,Director,John Stockwell,388862
Directing,2.0,99096.0,Director,Brandon Slagle,263416
Directing,0.0,1410542.0,Director,Chris Majors,316268
Directing,0.0,223965.0,Director,Giulio Manfredonia,293516
Directing,2.0,22558.0,Director,Nils Gaup,360249
Directing,0.0,100694.0,Director,José María Zabalza,28406
Directing,0.0,1519326.0,Director,Justin Paul Miller,362765
Directing,0.0,1643796.0,Director,Steffi Kammerer,368620
Directing,2.0,1032164.0,Director,Emil Loteanu,50186
Directing,1.0,1030957.0,Director,Marina Person,362876
Directing,0.0,1514227.0,Director,Ashwiny Iyer Tiwari,361249
Directing,2.0,25950.0,Director,Jean-Paul Rappeneau,4279
